RegionID,RegionName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02
394353,"Augusta, ME",328,75092,74997,74888,74794,74743,74787,74933,75022,75092,75220,75651,76022,76315,76405,76680,76889,77073,77237,77465,77831,78202,78528,78595,78915,79274,79730,79907,80272,80775,81272,81504,81672,81987,82329,82576,82459,82505,82742,83355,84008,84450,84710,85033,85569,86084,86611,87316,88216,89015,89599,90101,90576,91192,91877,92573,93168,93791,94464,95094,95709,96252,96900,97464,98097,98530,99013,99453,100070,100720,101343,102041,102775,103669,104298,104915,105354,105945,106503,107110,107774,108438,109225,109826,110397,110895,111611,112283,112944,114042,115422,117117,118208,119226,119963,121158,122421,123938,125599,127445,129434,130662,131649,132358,133785,135260,137082,138701,140369,141746,142897,144092,145280,146360,147277,147929,148620,149236,149765,150054,150138,150255,150638,151006,151316,151760,152216,152798,153047,153330,153440,153470,153480,153568,153669,153622,153528,153827,154310,154870,155065,155038,154691,154349,154062,153712,153218,152632,152140,151463,150718,149963,149388,148974,149040,149170,149084,148540,147692,146923,146102,145369,144647,143955,143458,143016,142481,142058,141791,141802,141859,141735,141559,141372,141131,140861,140526,140212,139892,139447,139036,138699,138556,138610,138680,138650,138606,138512,138391,138229,138047,137893,137781,137695,137684,137633,137683,137737,137891,138070,138300,138502,138674,138884,138976,139015,138888,138830,138700,138649,138560,138612,138677,138801,138935,139073,139291,139654,140113,140447,140755,141119,141526,141806,141973,142177,142498,142802,143097,143494,143887,144153,144185,144372,144838,145353,145858,146314,146695,147152,147520,147223,146551,146327,146786,147200,147153,147259,147511,147637,147615,147680,147989,148582,149635,150728,151626,152143,152456,152736,152894,153471,154119,154831,155929,157260,159125,160240,161188,161718,162318,162994,163873,164516,165354,165924,166293,166281,165874,166018,166328,167238,168350,169439,170453,171524,172524,173789
394661,"Hammond, LA",329,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",122349,120494,119982,118676,118480,118409,119014,119321,119313,118798,118460,118278,118861,120694,122371,123422,123298,122761,121281,120589,121059,122680,124370,125692,126430,127501,128138,129639,131248,133918,137105,139918,141868,143294,144771,147073,148630,149379,149638,149649,149626,149376,149308,149769,150176,150933,151102,150816,150565,150275,150619,151076,151751,152291,152850,152710,152446,152029,153010,154187,155097,155377,154980,154467,154152,154166,153975,153387,152789,151903,149820,148307,147225,147033,146193,145476,144438,143147,141926,141335,140944,140748,140659,139112,137286,135328,134921,134398,133608,132833,132208,131799,131413,131103,130946,131320,131706,131996,131909,131888,132164,132356,132595,132482,132428,132211,132126,132271,132517,132632,132538,132468,132270,132243,132112,132364,132460,132668,132633,132525,132420,132546,132729,132918,133103,133264,133397,133462,133596,133847,133917,134118,134280,134673,134892,135156,135806,136827,137794,138349,138308,138221,138692,139475,140341,140622,140815,140934,140764,140087,139564,139262,139861,140231,140643,140561,140508,140595,141042,141400,141964,143042,143882,144431,144301,144700,145032,145365,145374,145316,145132,145356,144825,143768,143133,143301,144151,144465,144700,144697,144628,144523,144281,143756,143813,143997,144490,144607,144698,144570,144557,144848,145356,145926,146601,147334,147965,148707,149096
394728,"Jonesboro, AR",330,67054,67184,67279,67420,67568,67764,67989,68245,68505,68606,68793,68928,69310,69590,69920,70204,70454,70674,70849,71129,71432,72395,73171,73917,73996,74233,74491,74702,75031,75358,75702,75807,75894,75288,74789,74363,74667,75040,75428,75940,76317,76604,76902,77200,77479,77659,77997,78365,78712,78876,79043,79080,79211,79416,79786,80353,80993,81818,82260,82579,82639,82795,82985,83216,83465,83659,83651,83540,83287,83107,83101,83229,83465,83692,83863,84104,84347,84541,84635,84689,84874,85046,85261,85331,85391,85650,85806,86008,85932,86168,86494,86831,87069,87221,87412,87635,87916,88046,88361,88551,88907,88995,89083,89213,89489,89972,90484,91021,91477,91816,92058,92361,92754,93294,93920,94664,95233,95615,95826,96165,96537,97036,97459,97950,98392,98744,98946,98966,99046,99135,99386,99373,99399,99331,99572,99676,99815,99895,100144,100321,100547,100709,100850,101204,101529,101792,101705,101732,101708,101736,101670,101631,101618,101482,101369,101022,100686,100470,100375,100030,99728,99434,99211,99213,99568,99792,99826,99672,99897,100076,100084,100275,100298,100370,100368,100353,99516,99426,99429,100159,100103,100069,100308,100455,100767,100908,101078,101073,101334,101421,101476,101190,101226,101280,101331,101487,101635,102039,102424,102830,103354,103462,103646,103816,104060,104196,104098,104079,104064,103933,103751,103713,103790,104066,104338,104634,104895,105250,105763,106082,106407,106600,106979,107238,107367,107453,107484,107427,107566,107713,107862,108007,108167,108315,108206,108082,108201,108431,108731,109051,109115,109199,109356,109773,110145,110689,111405,112149,112603,112816,113012,113361,113828,114392,114801,115088,115250,115546,115964,116470,116850,117465,118111,118726,119156,119433,119642,119961,120354,120734,120880,120936,121231,121516,121897,122187,122598,123096,123734,124315,124933,125482,126156,126888,127593,128280,128922
395094,"Sherman, TX",331,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",105094,106619,108115,110844,112996,114649,116311,117860,119189,120180,122132,123624,124928,125238,125466,125704,125782,126670,127435,127745,127678,127129,125702,124719,123944,123575,122605,121538,121575,120963,119793,118982,118455,118794,117589,116313,114660,113525,112544,111540,110577,109635,108985,108199,107876,107671,108128,108111,108139,108080,108426,108629,108386,107631,106918,106329,105306,104006,102776,102302,102203,101872,101335,100379,99736,100362,101275,102178,102319,102495,102698,102631,101792,101634,101062,101688,101698,101739,101172,100513,100394,100382,100326,100128,100190,100079,100148,99850,99861,99459,99291,99064,99392,99559,99729,99869,100080,100346,100244,100126,100107,100462,101023,101688,101344,101274,101429,101763,102486,102748,104099,105049,105882,106233,106524,106966,107844,108624,109154,109059,109102,109368,109995,110215,110786,110857,111573,112224,113415,114120,115218,117596,119064,120286,120041,121059,121880,123542,124363,125168,125413,126265,126909,127126,127611,128674,130196,131542,132752,134528,135744,136957,137702,139047,140259,141244,142483,143602,144950,146251,147726,148368,149258,150774,153250,155562,157264,158448,159717,161268,163029,164384,165881,166250,166587,167116,168848,170614,171599,172503,172955,173287,173577,174145,174486,175949,177431,178359,177909,177307,177663,178397
394333,"Anniston, AL",332,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",87330,88130,88686,89830,90626,91478,92081,92636,92945,93722,94773,95846,96453,96544,96710,96837,97162,97266,97558,97886,98346,98190,97642,96991,96735,96620,96393,96148,96082,95945,95769,95416,95147,94609,93843,93048,92495,92166,91873,91559,91445,91354,91271,91005,90725,90339,90023,89603,89212,88724,88312,87901,87056,86230,85587,85419,85298,85208,85125,85066,84910,84765,84623,84501,84561,84647,84695,84651,84537,84444,84329,84214,84118,84008,83901,83804,83742,83701,83637,83571,83546,83586,83717,83929,84208,84487,84756,85025,85330,85594,85867,86098,86380,86612,86762,86938,87138,87378,87512,87617,87736,87891,88023,88063,88115,88163,88279,88336,88444,88527,88717,88873,89036,89186,89316,89519,89676,89917,90091,90315,90416,90561,90656,90802,90834,90901,91069,91300,91411,91455,91585,91787,91979,92253,92567,93010,93368,93852,94280,94754,94970,95252,95510,96050,96475,97167,97658,98135,98421,98770,99187,99541,100189,100825,101474,101882,102438,102759,103259,103728
395128,"Staunton, VA",333,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",167141,168175,168689,170396,171947,173755,175147,176410,177793,179113,180399,181762,183217,184451,185784,186435,187085,187251,187897,188402,188743,189006,189445,189405,188978,188304,188189,188127,188120,187858,187478,187169,186562,185873,184737,183907,183223,182564,181648,180844,180041,179411,178688,178136,177371,176611,175664,174714,173678,172917,172427,171950,171358,170777,170305,169876,169728,169705,169830,169788,169829,169634,169292,168682,168312,167963,167713,167292,166808,166185,165648,165314,165129,165211,165245,165417,165358,165289,165115,165016,164986,165121,165303,165435,165418,165313,165268,165317,165457,165649,165810,165998,166090,166251,166352,166474,166558,166663,166833,167057,167273,167476,167799,168128,168448,168702,169033,169442,170003,170566,171095,171355,171586,171769,171992,172188,172435,172635,172864,173080,173206,173284,173313,173569,173882,174268,174527,174859,175216,175672,176059,176405,176789,177235,177764,178244,178728,179233,179807,180377,180875,181294,181694,182076,182543,183048,183586,184131,184726,185562,186376,187074,187534,187976,188412,188907,189404,189878,190184,190447,190908,191874,192993,194055,194907,195830,196874,197855,198732,199531,200362,201165,201725,201693,201468,201265,201272
394893,"Muncie, IN",334,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",71300,72061,72715,73916,74854,75400,75863,76214,76602,76676,76694,76705,76848,76648,76194,75808,75766,76211,76514,76728,76820,77278,77738,78009,78072,78304,78901,79256,79434,79480,79779,80338,80781,81127,81338,81726,81988,82232,82246,82393,82576,82957,83524,84123,84611,85082,85565,86186,86880,87524,88023,88352,88801,89306,89808,90244,90719,91172,91597,91839,92097,92356,92747,93200,93540,93750,93842,93921,93986,94056
394890,"Mount Vernon, WA",335,133840,134094,134331,134557,134984,135493,136048,136525,136988,137393,138019,138691,139425,140154,140994,142000,142799,143549,144364,145316,146325,147948,148939,149816,150179,151179,152128,153018,153810,154578,155126,155681,156271,155970,156075,156359,157698,158455,159205,159659,160250,160786,161493,162256,162977,163857,164699,165381,165790,166327,166857,167597,168362,169309,170295,171268,172240,173359,174262,175151,175764,176378,176918,177370,177827,178223,178873,179604,180463,181000,181638,182127,182789,183218,183774,184167,184691,185162,184979,184611,184126,184541,185255,186357,187232,188326,189301,190558,191316,192153,193209,194643,196104,197271,198334,199381,200518,201803,202942,204026,205101,206857,209161,211902,214726,217491,220167,222685,225671,228858,232880,237397,242952,247397,251747,255254,258766,262169,265709,269846,273776,277272,280581,283676,287057,290445,292990,294864,297094,299345,301784,303173,304692,306232,307426,307962,307630,307357,307367,307609,307387,306386,305547,305249,304469,302917,300705,298948,296512,294458,292239,290364,288211,286399,283104,279222,275123,272389,269734,267094,264699,262473,260547,258929,257303,255829,254798,254281,253830,252837,251972,250741,249743,248449,247135,245455,243551,241689,240199,238445,236763,235076,233762,232622,231465,231421,231657,232187,232099,231762,231257,230740,230319,229911,229549,229317,229254,227380,225489,223462,223618,224090,225094,226432,227957,229509,230884,232386,233876,235916,237444,238980,239654,240660,241331,241768,242048,242326,242816,243425,244143,245226,246737,248351,249725,250714,251933,253571,255511,257745,259859,261884,263708,265691,268020,270387,272980,275572,278287,280814,283209,285544,287983,290262,292682,295429,297657,300148,301869,304194,306455,309047,311852,314601,317742,320623,323346,325507,328253,331658,334811,337877,340213,343204,345740,348413,350820,354258,358420,362029,364781,365023,367254,369444,372447,373821,375029,376752,378430,379450,379950,381092,382699,385825,387626,389304,390692
394307,"Albany, OR",336,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",127404,128466,129308,131022,132546,134227,135969,137660,139421,141013,142692,144085,145523,146850,148397,149872,151641,153111,154661,156021,157792,159626,161320,162833,164419,166021,167476,169011,170162,171272,172208,173619,173939,174459,174927,176603,177893,178730,179516,180627,182354,184171,185402,186400,187427,188493,189370,189632,189906,189735,189475,189477,189877,190061,189629,188626,187822,186624,185283,183722,182226,181005,179625,176598,173031,169372,167621,166195,164949,163651,162543,161586,160742,160006,159376,159332,159164,158944,157956,156979,155820,154879,153835,152775,151697,150659,149557,148652,148088,147783,147258,146749,146502,146450,146468,146431,146463,146448,146610,146760,146911,147228,147391,147737,148031,148895,149863,150976,152011,153190,154390,155630,156827,157908,160057,162334,164439,165263,165903,166622,167294,167791,168170,168738,169327,169908,169859,170552,171373,172695,173310,174017,175040,176311,177728,179049,180334,181694,183229,182967,182957,183014,185313,187233,189070,190144,191448,192733,194367,195762,197334,199744,202146,204624,205936,207716,209318,211785,213985,216563,219313,222542,225409,228428,231204,233682,235628,237195,239053,241679,244871,248059,250587,252501,254168,255113,256443,257737,259944,262102,264238,265656,266668,267871,268859,270077,271564,273304,274737,276205,277312,278436,279349,280126
395213,"Watertown, NY",337,50393,50161,49959,49825,49677,49539,49200,49073,48937,49049,49241,49587,49438,49426,49338,49256,49171,49143,49415,49689,50022,49966,49597,49016,48889,48897,49059,49121,49228,49278,49388,49067,48752,48569,48827,49164,49579,49867,50136,50444,50889,51326,51617,51981,52292,52591,52883,53272,53573,53789,54010,54271,54432,54574,54714,55082,55469,55847,56049,56251,56404,56706,56980,57328,57606,57919,58241,58579,58988,59443,60000,60440,60978,61424,61929,62352,62750,63069,63387,63669,63965,64238,64609,65000,65512,65872,66266,66493,66879,67174,67442,67667,68026,68548,69040,69778,70124,70869,71485,72360,73040,74080,75399,76908,78269,79680,81009,82011,83119,83909,84981,86256,87948,89653,91155,92735,94264,95630,96638,98017,99464,101227,102362,103370,103974,104643,105361,105854,106190,106290,107117,107904,108925,109597,110721,111948,113249,114153,114794,115590,116652,117883,118540,118958,119311,119856,120436,120577,120578,120224,120114,120112,120243,120332,120324,120398,120172,119844,119341,119038,119008,119807,120623,120615,120184,119714,120015,120298,120696,121069,121247,121345,121423,121263,121072,121353,121843,122285,122026,121552,121565,121913,122845,123833,124927,125962,126676,127105,127682,129259,131324,132879,133184,132912,132956,133198,133075,132829,132657,133281,133300,132403,131301,131480,133074,134402,134486,133591,133268,133461,134389,134573,134695,134335,133943,133654,132983,132758,132836,133937,134412,133817,132654,132491,133691,134883,135017,133821,132476,131912,131798,131454,131405,131992,132523,131939,130459,129801,130516,131740,132607,132661,132393,132177,131851,131842,132119,132487,132856,132974,133038,133351,133692,134144,134425,135009,135491,135578,135359,135725,135764,135777,135409,135257,135285,135585,136579,137266,137716,137544,138289,138982,139263,138720,138367,138915,139295,139253,138874,138661,138765,139506,139683,139682,140212,141474,142813
395225,"Williamsport, PA",338,72701,72822,72930,73010,73120,73251,73439,73674,73898,73797,73726,73671,73987,74309,74654,75103,75535,75957,76303,76699,77176,78374,79688,80876,81346,81682,82042,82311,82610,82958,83395,83669,83866,83664,83431,83248,83354,83548,83766,84076,84380,84674,84912,85149,85397,85570,85881,86231,86745,87129,87491,87780,88135,88462,88820,89353,89967,90686,91088,91458,91742,92138,92454,92780,93098,93378,93642,93945,94240,94559,94927,95343,95791,96206,96713,97204,97635,98069,98460,98806,99169,99510,99921,100283,100630,100989,101314,101667,102307,103130,104162,104887,105577,106174,106941,107741,108607,109692,110824,112062,112830,113627,114373,115544,116579,117571,118542,119688,120866,121853,122667,123429,124090,124514,124509,124472,124529,124777,125105,125223,125444,125599,126024,126309,126703,126995,127622,127906,128265,128587,128942,129359,129545,129613,129594,129546,129851,130256,130513,130877,131279,131514,131379,131122,130826,130620,130211,130040,129774,129530,129309,129094,128791,128555,128392,128133,127882,127603,127441,127122,126687,126332,126005,125816,125655,125592,125634,125784,125926,126049,126139,126239,126313,126235,126175,126011,125829,125537,125235,124987,124808,124713,124684,124668,124677,124760,124873,124931,124914,124869,124811,124781,124836,124910,124961,124952,125000,125067,125112,125233,125425,125684,125860,125973,125920,125925,125938,126087,126169,126287,126388,126541,126686,126886,127282,127803,128363,128760,129105,129477,129923,130382,130798,131122,131399,131696,132054,132424,133004,133505,134122,134662,135330,135892,136439,137046,137814,138455,138776,138517,138948,139692,140663,140667,140426,140341,140582,140816,140885,140887,140983,141153,139690,138380,137392,138276,139049,139662,140148,140757,141535,142366,143291,145172,147331,149075,149443,149374,149114,149100,148805,149162,149358,149855,150214,150037,150342,150702,151947,152809,153929,154926,156172,156894,157752,158446,159267
